Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price
19-04-2022,West Bengal,Kolkata,Coimbatore Mandi,Wheat,grade a,1447,1941,1854
11/17/2021,Tamil Nadu,Coimbatore,Jaipur Mandi,Soyabean,grade a,2920,3111,
13-10-2021,Tamil Nadu,Patna,Kolkata Market,Cotton,Premium,1988,2707,2408
10/16/2020,Rajasthan,Lucknow,Kolkata Market,Wheat,grade a,2267,2952,2273
9/8/2024,West Bengal,Mysuru,APMC Pune,Cotton,,2707,3270,2959
25-12-2018,Rajasthan,Jaipur,Coimbatore Mandi,Soyabean,,1348,1523,1367
14/03/2022,Rajasthan,Lucknow,Lucknow Mandi,Cotton,Hybrid,2737,2920,2872
11/5/2021,Bihar,Lucknow,APMC Pune,Maize,Premium,885,1232,972
19-05-2023,Punjab,Pune,Kolkata Market,Onion,grade a,2832,3599,3525
19-11-2023,West Bengal,Pune,Ludhiana Market,Soyabean,Standard,2015,2151,
10/11/2022,West Bengal,Mysuru,Kolkata Market,Rice,Standard,1753,2483,
4/12/2018,Rajasthan,Lucknow,Lucknow Mandi,Wheat,FAQ,1762,2403,
22-01-2023,Rajasthan,Patna,Jaipur Mandi,Cotton,Hybrid,2619,2849,2620
1/27/2022,Punjab,Pune,Patna Bazaar,Rice,Local,1286,1625,1546
20/07/2020,Karnataka,Coimbatore,Jaipur Mandi,Onion,Local,1376,1495,1495
29-08-2018,West Bengal,Mysuru,Coimbatore Mandi,Wheat,Grade A,1889,2172,2068
12/5/2021,Karnataka,Kolkata,Kolkata Market,Potato,,2268,3053,2720
7/15/2020,Rajasthan,Patna,Kolkata Market,Onion,Local,1958,2150,1994
28/09/2022,Uttar Pradesh,Coimbatore,Kolkata Market,Tomato,Grade A,2289,2548,2393
23/05/2020,Rajasthan,Coimbatore,Jaipur Mandi,Soyabean,FAQ,1009,1273,1131
17-10-2022,West Bengal,Mysuru,Jaipur Mandi,Maize,Standard,1319,1707,1680
12/10/2021,Rajasthan,Ludhiana,Mysuru Yard,Cotton,Premium,1469,1860,1605
7/14/2024,Punjab,Pune,Jaipur Mandi,Onion,,1965,2220,2091
8/4/2018,Rajasthan,Ludhiana,Kolkata Market,Tomato,Grade A,2579,3118,2616
12/6/2022,Karnataka,Lucknow,Kolkata Market,Onion,Premium,2314,2923,2875
1/23/2022,Punjab,Ludhiana,Ludhiana Market,Maize,Standard,1139,1650,
10/2/2023,Tamil Nadu,Kolkata,Coimbatore Mandi,Wheat,Local,2635,3325,
17-11-2018,West Bengal,Ludhiana,Mysuru Yard,Rice,FAQ,1987,2490,2358
8/2/2023,Rajasthan,Coimbatore,Ludhiana Market,Maize,FAQ,861,1505,1395
6/11/2021,Karnataka,Kolkata,Kolkata Market,Cotton,Local,968,1499,1492
30/03/2024,Karnataka,Coimbatore,Patna Bazaar,Maize,Hybrid,1712,1904,1834
3/4/2018,Maharashtra,Patna,Ludhiana Market,Rice,,2374,2980,2563
12/6/2022,Rajasthan,Kolkata,Jaipur Mandi,Maize,FAQ,949,1362,1281
15/06/2024,Punjab,Mysuru,Coimbatore Mandi,Onion,grade a,1275,1977,1779
14/02/2021,Tamil Nadu,Ludhiana,Coimbatore Mandi,Wheat,FAQ,1574,1736,1712
14-09-2019,Punjab,Mysuru,Ludhiana Market,Tomato,,1757,2282,
6/6/2020,Bihar,Pune,Patna Bazaar,Maize,grade a,915,1665,
22-02-2022,Punjab,Lucknow,Jaipur Mandi,Rice,Premium,2821,3547,3074
30/07/2019,Maharashtra,Coimbatore,Coimbatore Mandi,Wheat,Standard,2882,3030,2976
10/8/2022,West Bengal,Coimbatore,Jaipur Mandi,Cotton,Premium,944,1087,
21-07-2022,Uttar Pradesh,Ludhiana,Patna Bazaar,Wheat,Local,2806,3553,
9/9/2019,Rajasthan,Ludhiana,Patna Bazaar,Onion,Grade A,1622,2100,1786
3/7/2019,Punjab,Kolkata,Jaipur Mandi,Wheat,FAQ,1158,1693,1558
11/2/2023,West Bengal,Mysuru,Kolkata Market,Rice,Standard,1490,1836,
11/13/2021,Rajasthan,Mysuru,Mysuru Yard,Potato,Premium,1169,1583,1504
4/19/2022,Karnataka,Kolkata,Patna Bazaar,Wheat,,962,1080,1037
14/03/2019,West Bengal,Lucknow,Coimbatore Mandi,Soyabean,Grade A,1963,2105,2014
6/9/2019,Karnataka,Pune,Patna Bazaar,Wheat,FAQ,2672,2838,
5/21/2023,West Bengal,Jaipur,Kolkata Market,Soyabean,FAQ,1259,1504,1324
9/8/2022,Rajasthan,Jaipur,APMC Pune,Onion,Local,1634,1950,1851
4/3/2024,Karnataka,Lucknow,Jaipur Mandi,Potato,Standard,1297,1823,
30-08-2024,Maharashtra,Jaipur,Ludhiana Market,Rice,grade a,1912,2178,
9/12/2020,Rajasthan,Coimbatore,Coimbatore Mandi,Onion,grade a,2985,3242,3168
28/11/2021,Bihar,Lucknow,Mysuru Yard,Soyabean,grade a,1407,2201,1470
9/4/2024,Tamil Nadu,Ludhiana,Lucknow Mandi,Tomato,Premium,2652,3323,3271
19/02/2024,Rajasthan,Lucknow,Patna Bazaar,Rice,,1507,1816,1788
23-10-2018,Rajasthan,Patna,Lucknow Mandi,Wheat,Premium,2163,2387,2167
6/7/2022,Punjab,Ludhiana,Lucknow Mandi,Cotton,,1057,1485,1438
6/28/2024,Maharashtra,Mysuru,APMC Pune,Wheat,,2477,2584,2499
1/2/2021,Tamil Nadu,Kolkata,Lucknow Mandi,Wheat,,2839,2970,
3/1/2019,Karnataka,Kolkata,Patna Bazaar,Soyabean,,1980,2383,2081
7/1/2021,Uttar Pradesh,Lucknow,Ludhiana Market,Tomato,,1542,1813,
28/02/2021,Rajasthan,Pune,Jaipur Mandi,Onion,Hybrid,1670,2146,1829
12/16/2020,Bihar,Lucknow,Jaipur Mandi,Onion,grade a,2212,2977,2689
1/15/2019,West Bengal,Kolkata,Kolkata Market,Maize,grade a,1019,1547,
25-05-2021,Tamil Nadu,Patna,Jaipur Mandi,Potato,Hybrid,1971,2609,2477
7/8/2023,Karnataka,Coimbatore,Patna Bazaar,Cotton,Grade A,1128,1538,
6/6/2023,West Bengal,Jaipur,Kolkata Market,Soyabean,Hybrid,1776,2237,
23-07-2023,West Bengal,Lucknow,Coimbatore Mandi,Soyabean,Grade A,1638,2124,
22/10/2023,Karnataka,Ludhiana,APMC Pune,Tomato,Grade A,2974,3301,3056
9/4/2022,Tamil Nadu,Kolkata,Patna Bazaar,Rice,Premium,1503,1855,1798
10/6/2020,Tamil Nadu,Pune,APMC Pune,Potato,Local,1327,2013,1964
9/2/2024,Bihar,Pune,Mysuru Yard,Maize,grade a,2284,2734,2310
5/6/2023,Tamil Nadu,Pune,Lucknow Mandi,Soyabean,FAQ,1917,2261,
6/10/2018,West Bengal,Ludhiana,Mysuru Yard,Tomato,Hybrid,2190,2763,2744
3/25/2023,Tamil Nadu,Pune,Jaipur Mandi,Cotton,Hybrid,2282,3055,
10/22/2023,West Bengal,Patna,Patna Bazaar,Maize,grade a,822,1414,894
3/8/2021,Karnataka,Coimbatore,Ludhiana Market,Cotton,grade a,1778,2027,1874
15/03/2022,Bihar,Coimbatore,Mysuru Yard,Onion,,1618,2108,
16/12/2021,Rajasthan,Pune,APMC Pune,Rice,Local,1856,2270,2050
31-03-2020,Tamil Nadu,Kolkata,Lucknow Mandi,Cotton,,1563,1981,
7/31/2018,Tamil Nadu,Jaipur,Jaipur Mandi,Tomato,Standard,2691,3358,2799
24/08/2019,Karnataka,Kolkata,Lucknow Mandi,Rice,Hybrid,2164,2889,
9/14/2018,Tamil Nadu,Kolkata,Jaipur Mandi,Potato,,1187,1550,1244
21-02-2018,Bihar,Mysuru,Ludhiana Market,Rice,grade a,1279,1739,
12/8/2021,West Bengal,Mysuru,Mysuru Yard,Maize,Hybrid,2100,2730,
1/5/2018,Maharashtra,Mysuru,Mysuru Yard,Onion,FAQ,1470,1995,1811
30/09/2020,West Bengal,Kolkata,Kolkata Market,Maize,,1070,1543,1101
9/4/2018,Bihar,Coimbatore,Kolkata Market,Cotton,Premium,924,1524,1187
28/08/2020,West Bengal,Pune,APMC Pune,Maize,Standard,1782,2445,
1/9/2024,Rajasthan,Pune,APMC Pune,Cotton,,1081,1263,
29-11-2022,Uttar Pradesh,Mysuru,Coimbatore Mandi,Wheat,grade a,2839,3426,
21/06/2019,Rajasthan,Jaipur,Patna Bazaar,Cotton,Hybrid,2873,3136,3080
10/6/2024,Uttar Pradesh,Jaipur,Lucknow Mandi,Soyabean,grade a,2574,2880,
19-09-2023,Punjab,Lucknow,Lucknow Mandi,Onion,FAQ,2672,2968,2888
25-10-2019,Karnataka,Ludhiana,Jaipur Mandi,Potato,grade a,1975,2171,2095
2/7/2018,Tamil Nadu,Coimbatore,Mysuru Yard,Soyabean,Local,1163,1686,1185
24/02/2018,West Bengal,Lucknow,Patna Bazaar,Onion,Grade A,2006,2447,2331
12/3/2018,Bihar,Kolkata,APMC Pune,Potato,Premium,1604,1960,1859
29/05/2020,Uttar Pradesh,Mysuru,Jaipur Mandi,Potato,Hybrid,1903,2634,2411
7/7/2020,Uttar Pradesh,Patna,Lucknow Mandi,Wheat,Local,1431,2079,1918
17-08-2021,Karnataka,Coimbatore,Jaipur Mandi,Soyabean,,2455,2786,
9/25/2024,Maharashtra,Mysuru,Ludhiana Market,Cotton,,1304,1729,1547
27-06-2024,Karnataka,Patna,APMC Pune,Onion,Local,1811,2401,
2/23/2023,Punjab,Ludhiana,Ludhiana Market,Wheat,Hybrid,1554,1992,
9/10/2020,Punjab,Jaipur,Patna Bazaar,Soyabean,,907,1553,1146
7/8/2021,Maharashtra,Lucknow,Kolkata Market,Cotton,Grade A,2612,3326,3296
24-02-2018,Uttar Pradesh,Lucknow,Patna Bazaar,Tomato,Local,2442,3087,2683
28/07/2020,Tamil Nadu,Ludhiana,Jaipur Mandi,Wheat,grade a,1870,2378,2267
18-11-2023,Karnataka,Ludhiana,Kolkata Market,Tomato,Local,1309,1571,1499
29-05-2023,Punjab,Jaipur,APMC Pune,Rice,,881,1043,933
4/8/2023,Rajasthan,Jaipur,Patna Bazaar,Potato,Premium,1606,1737,1731
29/05/2020,Karnataka,Pune,APMC Pune,Soyabean,Premium,2035,2142,2133
28-07-2021,West Bengal,Lucknow,Mysuru Yard,Tomato,Grade A,2187,2631,
21-04-2024,Bihar,Jaipur,Patna Bazaar,Soyabean,Local,1650,2370,2328
2/4/2020,Rajasthan,Kolkata,Coimbatore Mandi,Onion,Hybrid,1380,1826,
9/4/2024,Uttar Pradesh,Kolkata,APMC Pune,Soyabean,Grade A,2050,2265,
11/5/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,FAQ,2067,2782,2757
5/8/2020,Uttar Pradesh,Pune,Jaipur Mandi,Onion,Local,1801,2416,2003
18-07-2020,Karnataka,Mysuru,Mysuru Yard,Tomato,,2387,2894,
19-11-2020,Punjab,Lucknow,Mysuru Yard,Tomato,Standard,800,1412,1224
30-06-2023,West Bengal,Kolkata,APMC Pune,Maize,,2871,3640,
4/6/2024,Karnataka,Patna,APMC Pune,Cotton,grade a,937,1389,1165
4/17/2023,Bihar,Patna,APMC Pune,Tomato,,1720,1979,
1/23/2024,West Bengal,Lucknow,Coimbatore Mandi,Soyabean,Local,2038,2264,2260
14/02/2021,Maharashtra,Coimbatore,Coimbatore Mandi,Onion,Hybrid,2845,3434,3216
10/17/2021,Punjab,Ludhiana,Lucknow Mandi,Rice,Hybrid,894,1396,995
11/17/2020,Bihar,Lucknow,Jaipur Mandi,Soyabean,,1815,2372,1830
14-09-2018,West Bengal,Jaipur,Coimbatore Mandi,Cotton,Standard,1151,1637,
1/9/2022,Bihar,Coimbatore,Coimbatore Mandi,Potato,Local,2894,3652,
11/19/2022,Bihar,Pune,Patna Bazaar,Tomato,,1691,1887,1787
29/02/2024,Maharashtra,Coimbatore,APMC Pune,Wheat,Standard,2588,2990,2699
3/6/2019,Tamil Nadu,Pune,Coimbatore Mandi,Potato,Local,2167,2622,2212
3/2/2019,Bihar,Ludhiana,Kolkata Market,Onion,Local,2835,3206,3170
2/15/2024,Rajasthan,Jaipur,Mysuru Yard,Potato,Grade A,1929,2363,
22-12-2022,Bihar,Patna,Coimbatore Mandi,Onion,Standard,1854,2363,2004
5/21/2020,Uttar Pradesh,Ludhiana,Jaipur Mandi,Tomato,Hybrid,1352,1671,1483
26-07-2021,Maharashtra,Patna,Kolkata Market,Onion,,1814,2444,2412
31/05/2019,West Bengal,Lucknow,Jaipur Mandi,Cotton,,1418,1614,1468
12/2/2018,Karnataka,Kolkata,Kolkata Market,Soyabean,Premium,2512,3162,2515
9/9/2024,Uttar Pradesh,Pune,Ludhiana Market,Wheat,Premium,1045,1680,1418
11/30/2019,West Bengal,Jaipur,Kolkata Market,Wheat,Hybrid,1966,2243,
26-08-2023,Tamil Nadu,Lucknow,Patna Bazaar,Maize,Hybrid,928,1658,
2/12/2021,Uttar Pradesh,Coimbatore,Coimbatore Mandi,Rice,Local,1205,1578,1336
14-05-2020,Tamil Nadu,Mysuru,APMC Pune,Rice,Grade A,1312,1599,1370
5/19/2024,Karnataka,Patna,APMC Pune,Potato,Standard,2578,2875,2586
15/02/2024,Uttar Pradesh,Jaipur,Lucknow Mandi,Soyabean,grade a,2897,3423,
19-01-2021,Bihar,Patna,Kolkata Market,Rice,Standard,2126,2626,2293
16-05-2020,Tamil Nadu,Ludhiana,Mysuru Yard,Cotton,Standard,2435,3088,2665
21-02-2020,Uttar Pradesh,Lucknow,Kolkata Market,Soyabean,Hybrid,2549,2756,2644
26/03/2022,Uttar Pradesh,Jaipur,Patna Bazaar,Maize,Local,1847,2626,
6/3/2021,Punjab,Mysuru,Ludhiana Market,Maize,Standard,1890,2394,2164
12/10/2024,Uttar Pradesh,Ludhiana,Kolkata Market,Soyabean,Hybrid,1338,1623,
4/10/2023,Tamil Nadu,Pune,Coimbatore Mandi,Soyabean,Standard,1106,1516,
4/26/2022,Punjab,Patna,APMC Pune,Cotton,Premium,2091,2519,2299
5/7/2022,Maharashtra,Lucknow,Lucknow Mandi,Maize,Hybrid,1035,1430,
10/7/2019,Punjab,Kolkata,Lucknow Mandi,Potato,Grade A,1144,1939,1929
23/02/2019,Karnataka,Jaipur,APMC Pune,Tomato,grade a,901,1200,1181
3/27/2018,Rajasthan,Coimbatore,Ludhiana Market,Rice,Premium,1318,1459,1400
8/7/2020,Uttar Pradesh,Patna,Ludhiana Market,Maize,FAQ,949,1104,958
10/19/2021,Rajasthan,Patna,Kolkata Market,Tomato,Premium,2096,2783,
21/02/2022,Punjab,Ludhiana,Jaipur Mandi,Maize,FAQ,1431,2102,1681
9/15/2022,Uttar Pradesh,Kolkata,Lucknow Mandi,Potato,Hybrid,1163,1322,
13/12/2021,Uttar Pradesh,Coimbatore,Ludhiana Market,Rice,Standard,1209,1629,1237
8/26/2020,Punjab,Pune,Coimbatore Mandi,Wheat,Premium,2259,2470,2319
28-03-2021,West Bengal,Mysuru,Patna Bazaar,Tomato,FAQ,1567,1806,
6/8/2018,Karnataka,Jaipur,Coimbatore Mandi,Maize,,2795,3129,
7/18/2022,Punjab,Ludhiana,Patna Bazaar,Maize,FAQ,2306,2481,
31/07/2023,Punjab,Jaipur,Mysuru Yard,Onion,grade a,1330,1880,1602
10/7/2024,West Bengal,Pune,Kolkata Market,Potato,,1033,1635,1065
21/09/2020,Punjab,Pune,Ludhiana Market,Potato,Local,2911,3512,3283
28-06-2019,Punjab,Pune,Mysuru Yard,Maize,Hybrid,2370,2909,
2/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Grade A,2589,2957,2611
16-07-2018,Uttar Pradesh,Coimbatore,Kolkata Market,Maize,,1187,1456,1203
12/8/2018,Punjab,Patna,Mysuru Yard,Maize,Standard,1557,2135,2022
18-04-2019,West Bengal,Pune,Jaipur Mandi,Soyabean,FAQ,1539,2264,1599
18-10-2021,Maharashtra,Ludhiana,Coimbatore Mandi,Rice,Standard,2319,2947,2381
28-08-2024,Karnataka,Ludhiana,Lucknow Mandi,Cotton,Local,2101,2808,2439
21-12-2019,Rajasthan,Pune,Jaipur Mandi,Soyabean,grade a,2603,3321,2638
6/6/2019,West Bengal,Mysuru,Lucknow Mandi,Tomato,Premium,1657,2437,1936
12/29/2018,Maharashtra,Patna,Kolkata Market,Onion,FAQ,2947,3254,
17-11-2018,Karnataka,Coimbatore,Mysuru Yard,Maize,grade a,2547,2675,2599
12/1/2022,Maharashtra,Ludhiana,Mysuru Yard,Soyabean,Hybrid,2989,3303,3197
7/2/2021,Uttar Pradesh,Pune,Kolkata Market,Tomato,grade a,2997,3426,3196
6/8/2022,Uttar Pradesh,Jaipur,Coimbatore Mandi,Soyabean,FAQ,2246,2868,2791
3/9/2023,Uttar Pradesh,Mysuru,Jaipur Mandi,Cotton,Local,1728,2296,1874
24/05/2024,West Bengal,Patna,Lucknow Mandi,Potato,,996,1388,
5/8/2018,Punjab,Mysuru,APMC Pune,Cotton,Local,2876,3533,
23-06-2019,Karnataka,Patna,Kolkata Market,Soyabean,Premium,1102,1541,1258
14-07-2022,Karnataka,Patna,Patna Bazaar,Soyabean,Local,2551,3176,
3/6/2024,Rajasthan,Mysuru,Jaipur Mandi,Cotton,Hybrid,1174,1312,1238
9/29/2020,Karnataka,Kolkata,Coimbatore Mandi,Onion,Local,1779,2511,2039
22-03-2020,West Bengal,Patna,APMC Pune,Rice,FAQ,897,1218,1011
9/11/2020,Rajasthan,Patna,Lucknow Mandi,Cotton,Grade A,2608,2829,
1/4/2024,Rajasthan,Ludhiana,Jaipur Mandi,Wheat,,1812,2339,2143
1/7/2021,Bihar,Ludhiana,Coimbatore Mandi,Rice,Premium,2406,2706,
9/5/2022,Maharashtra,Jaipur,Coimbatore Mandi,Onion,Grade A,1204,1609,
23-04-2024,Punjab,Kolkata,Kolkata Market,Potato,,2611,2981,2832
9/15/2023,Punjab,Patna,Jaipur Mandi,Onion,Standard,1443,1934,1664
17/12/2018,Rajasthan,Mysuru,Mysuru Yard,Wheat,,2741,3191,3023
9/8/2020,Uttar Pradesh,Pune,Jaipur Mandi,Onion,Hybrid,2959,3121,2970
1/19/2021,Maharashtra,Mysuru,Ludhiana Market,Onion,Hybrid,949,1233,
9/20/2024,Rajasthan,Jaipur,Mysuru Yard,Wheat,,2715,2877,
1/7/2023,Tamil Nadu,Jaipur,Kolkata Market,Wheat,,2296,2945,2484
3/8/2019,Uttar Pradesh,Jaipur,Jaipur Mandi,Maize,grade a,2467,2757,2533
22-12-2019,Maharashtra,Patna,Lucknow Mandi,Soyabean,Standard,2108,2867,
6/8/2021,Punjab,Ludhiana,Patna Bazaar,Tomato,Local,1505,2075,2013
7/10/2020,Karnataka,Jaipur,Coimbatore Mandi,Wheat,Premium,2962,3224,
23-05-2024,Tamil Nadu,Patna,Lucknow Mandi,Cotton,grade a,1901,2114,
30/10/2018,Maharashtra,Mysuru,Jaipur Mandi,Maize,,1621,2335,
28-02-2024,West Bengal,Jaipur,Patna Bazaar,Tomato,Premium,2289,2592,2464
8/5/2019,Bihar,Lucknow,Ludhiana Market,Tomato,,1280,1458,
4/5/2022,West Bengal,Kolkata,Patna Bazaar,Rice,Premium,1033,1721,1408
6/9/2023,West Bengal,Kolkata,Lucknow Mandi,Maize,Grade A,1276,1603,1337
29-02-2020,Maharashtra,Jaipur,Lucknow Mandi,Cotton,Premium,947,1589,
1/4/2018,Tamil Nadu,Lucknow,Ludhiana Market,Potato,FAQ,2445,2674,2633
12/3/2023,Bihar,Ludhiana,Lucknow Mandi,Rice,Standard,2629,3107,
26-07-2021,Maharashtra,Jaipur,Coimbatore Mandi,Soyabean,Standard,1736,1962,
16/06/2019,Tamil Nadu,Mysuru,Lucknow Mandi,Rice,Standard,1215,1972,
4/3/2021,Rajasthan,Lucknow,Mysuru Yard,Rice,FAQ,1730,2057,1832
4/8/2021,Tamil Nadu,Jaipur,APMC Pune,Wheat,Grade A,2737,3475,
4/8/2022,Tamil Nadu,Mysuru,Jaipur Mandi,Maize,Local,1026,1226,
26/07/2023,Rajasthan,Kolkata,Kolkata Market,Potato,Grade A,2914,3535,3419
27-04-2024,Karnataka,Jaipur,Lucknow Mandi,Cotton,Local,1392,1977,
6/10/2018,West Bengal,Lucknow,APMC Pune,Rice,Hybrid,886,1457,1202
4/6/2024,Punjab,Jaipur,Kolkata Market,Soyabean,,2574,2834,2587
25-07-2024,Punjab,Kolkata,Coimbatore Mandi,Potato,Hybrid,1664,2182,
17-06-2023,Maharashtra,Ludhiana,Mysuru Yard,Potato,Local,1667,2093,1774
13/06/2023,West Bengal,Kolkata,Coimbatore Mandi,Soyabean,,2484,2608,2581
4/11/2020,Punjab,Ludhiana,Lucknow Mandi,Tomato,grade a,2729,2976,2910
11/11/2022,West Bengal,Kolkata,Jaipur Mandi,Cotton,FAQ,1676,2160,1968
22-05-2020,Karnataka,Mysuru,Patna Bazaar,Cotton,Standard,2650,3379,2877
13-12-2023,Maharashtra,Pune,Mysuru Yard,Rice,Standard,1419,1659,1520
1/9/2021,Rajasthan,Patna,Coimbatore Mandi,Maize,Premium,2817,3310,2988
1/8/2024,West Bengal,Jaipur,Jaipur Mandi,Onion,Local,2110,2863,2651
10/3/2019,Karnataka,Kolkata,Lucknow Mandi,Onion,Hybrid,1496,1816,
3/3/2021,Uttar Pradesh,Jaipur,APMC Pune,Potato,FAQ,1180,1802,1317
1/4/2019,West Bengal,Mysuru,Kolkata Market,Rice,Premium,2427,3167,2963
24/12/2021,West Bengal,Lucknow,Jaipur Mandi,Onion,Local,2688,3429,
11/5/2024,Karnataka,Kolkata,Lucknow Mandi,Rice,Premium,1206,1931,1537
14-11-2020,Uttar Pradesh,Kolkata,Kolkata Market,Onion,Premium,961,1387,
12/30/2023,Uttar Pradesh,Mysuru,Jaipur Mandi,Tomato,,2226,2395,2350
25/06/2019,Punjab,Patna,Ludhiana Market,Soyabean,grade a,2468,3057,2528
7/13/2021,Bihar,Coimbatore,Mysuru Yard,Maize,Standard,1359,2076,
6/6/2019,Punjab,Jaipur,Kolkata Market,Onion,,942,1628,946
17/02/2024,Bihar,Jaipur,Ludhiana Market,Onion,FAQ,1780,2267,2185
10/2/2023,Bihar,Kolkata,Kolkata Market,Cotton,FAQ,2710,3426,3157
22/01/2019,Uttar Pradesh,Patna,Patna Bazaar,Cotton,FAQ,2369,2960,2493
31-10-2021,Punjab,Kolkata,Mysuru Yard,Maize,FAQ,2572,2927,2695
21-08-2021,Bihar,Mysuru,Mysuru Yard,Rice,FAQ,2309,2463,2385
6/24/2022,Rajasthan,Pune,Mysuru Yard,Tomato,Premium,2285,2961,2639
8/11/2019,Punjab,Kolkata,APMC Pune,Tomato,Grade A,2145,2758,
5/2/2023,West Bengal,Mysuru,Mysuru Yard,Maize,Grade A,1048,1297,
4/11/2020,Punjab,Ludhiana,Mysuru Yard,Rice,FAQ,2822,3548,3134
11/4/2022,Karnataka,Mysuru,Ludhiana Market,Potato,Premium,2317,2714,
1/5/2019,West Bengal,Coimbatore,Coimbatore Mandi,Soyabean,Local,1318,1668,1395
11/1/2021,Bihar,Pune,Patna Bazaar,Tomato,FAQ,2096,2454,2347
5/1/2024,Maharashtra,Kolkata,APMC Pune,Wheat,Hybrid,1454,1762,
7/9/2024,Karnataka,Lucknow,Kolkata Market,Soyabean,Local,1957,2130,2000
26-02-2023,Maharashtra,Patna,Jaipur Mandi,Potato,grade a,1618,2368,1618
26/09/2020,West Bengal,Mysuru,Lucknow Mandi,Wheat,Premium,1552,1940,
7/7/2023,West Bengal,Lucknow,Patna Bazaar,Rice,,2879,3403,3072
7/1/2022,Rajasthan,Kolkata,Mysuru Yard,Tomato,Premium,2320,3090,2933
2/13/2023,Maharashtra,Patna,Jaipur Mandi,Onion,,2131,2490,2153
23-07-2024,Punjab,Kolkata,Ludhiana Market,Maize,Local,801,1281,1215
10/8/2022,Karnataka,Kolkata,Kolkata Market,Maize,grade a,878,1370,966
24-02-2020,Bihar,Mysuru,Jaipur Mandi,Onion,grade a,1295,1559,1352
10/11/2020,Tamil Nadu,Jaipur,Ludhiana Market,Wheat,,937,1638,1458
2/1/2022,Uttar Pradesh,Ludhiana,APMC Pune,Rice,Local,1459,2029,
8/1/2022,Uttar Pradesh,Kolkata,Coimbatore Mandi,Soyabean,,1579,1758,1585
15-08-2023,Tamil Nadu,Pune,APMC Pune,Tomato,Premium,2354,2597,2577
13/04/2022,Maharashtra,Kolkata,Mysuru Yard,Maize,Premium,901,1314,964
12/4/2019,Karnataka,Patna,Jaipur Mandi,Rice,Hybrid,1268,1959,
10/16/2021,Punjab,Kolkata,Coimbatore Mandi,Potato,Standard,2671,3020,2757
5/26/2022,Bihar,Mysuru,Kolkata Market,Onion,,933,1623,1211
2/22/2021,Bihar,Kolkata,Kolkata Market,Tomato,Hybrid,1626,2032,
24-09-2022,Bihar,Ludhiana,Lucknow Mandi,Maize,Grade A,1121,1801,1583
8/10/2020,Maharashtra,Ludhiana,Mysuru Yard,Cotton,Standard,2133,2766,2680
24/03/2019,Bihar,Ludhiana,Patna Bazaar,Soyabean,Standard,1331,1914,
4/27/2021,West Bengal,Ludhiana,Ludhiana Market,Wheat,,1338,1676,1379
12/20/2020,Bihar,Jaipur,Mysuru Yard,Soyabean,grade a,2626,3187,
5/20/2020,Tamil Nadu,Ludhiana,Patna Bazaar,Potato,Local,1757,2406,1829
3/16/2021,Bihar,Ludhiana,Jaipur Mandi,Potato,FAQ,1633,2037,
22-01-2019,Punjab,Jaipur,Patna Bazaar,Maize,FAQ,1798,2149,
5/30/2018,West Bengal,Pune,Coimbatore Mandi,Maize,Standard,1783,2128,
6/7/2020,Tamil Nadu,Coimbatore,Kolkata Market,Potato,Local,1389,1992,1897
5/7/2020,Maharashtra,Patna,APMC Pune,Rice,FAQ,2340,3067,2920
9/5/2021,Tamil Nadu,Jaipur,Ludhiana Market,Rice,Grade A,1816,2502,1946
22-06-2022,Uttar Pradesh,Patna,Patna Bazaar,Soyabean,Hybrid,1839,2082,
23/01/2024,Tamil Nadu,Pune,Lucknow Mandi,Soyabean,grade a,2839,3309,2887
2/11/2019,Punjab,Jaipur,Coimbatore Mandi,Onion,FAQ,1075,1563,1222
9/4/2022,Punjab,Jaipur,Ludhiana Market,Soyabean,grade a,2245,2558,2300
1/12/2021,West Bengal,Coimbatore,Lucknow Mandi,Potato,Grade A,831,1014,
12/3/2018,Rajasthan,Pune,Coimbatore Mandi,Soyabean,Hybrid,2355,2838,
8/10/2022,Karnataka,Patna,Ludhiana Market,Potato,FAQ,911,1375,
10/3/2024,West Bengal,Patna,Mysuru Yard,Onion,,1088,1689,1482
8/7/2018,West Bengal,Lucknow,Patna Bazaar,Maize,Premium,2438,3099,
10/31/2019,Bihar,Jaipur,Ludhiana Market,Cotton,Premium,1783,1982,1870
7/1/2024,West Bengal,Lucknow,Lucknow Mandi,Tomato,Hybrid,1730,2197,2165
30/01/2023,Karnataka,Kolkata,Kolkata Market,Tomato,Premium,2806,3467,3307
3/26/2024,Punjab,Mysuru,Kolkata Market,Soyabean,Grade A,2391,3076,2612
12/10/2018,Karnataka,Kolkata,Jaipur Mandi,Tomato,Grade A,2463,3257,
11/6/2023,West Bengal,Mysuru,Lucknow Mandi,Rice,Standard,2646,3391,
9/1/2019,Bihar,Coimbatore,APMC Pune,Maize,Standard,2579,2793,2753
2/29/2020,Rajasthan,Coimbatore,Jaipur Mandi,Onion,Hybrid,2187,2799,2444
12/30/2020,West Bengal,Jaipur,Ludhiana Market,Maize,Premium,2378,2835,2748
6/26/2021,Tamil Nadu,Ludhiana,Ludhiana Market,Maize,Standard,2542,3142,3040
