Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,,,
06/11/2024,Karnataka,Ludhiana,Kolkata Market,Tomato,Local,1309,1571,1499,,,
05/05/2025,Punjab,Jaipur,APMC Pune,Rice,Unknown,881,1043,933,,,
04/08/2023,Rajasthan,Jaipur,Patna Bazaar,Potato,Premium,1606,1737,1731,,,
05/05/2022,Karnataka,Pune,APMC Pune,Soyabean,Premium,2035,2142,2133,,,
04/07/2023,West Bengal,Lucknow,Mysuru Yard,Tomato,Grade A,2187,2631,2409,,,
09/04/2025,Bihar,Jaipur,Patna Bazaar,Soyabean,Local,1650,2370,2328,,,
02/04/2020,Rajasthan,Kolkata,Coimbatore Mandi,Onion,Hybrid,1380,1826,1603,,,
09/04/2024,Uttar Pradesh,Kolkata,APMC Pune,Soyabean,Grade A,2050,2265,2157.5,,,
11/05/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Faq,2067,2782,2757,,,
05/08/2020,Uttar Pradesh,Pune,Jaipur Mandi,Onion,Local,1801,2416,2003,,,
06/07/2021,Karnataka,Mysuru,Mysuru Yard,Tomato,Unknown,2387,2894,2640.5,,,
07/11/2021,Punjab,Lucknow,Mysuru Yard,Tomato,Standard,800,1412,1224,,,
06/06/2025,West Bengal,Kolkata,APMC Pune,Maize,Unknown,2871,3640,3255.5,,,
04/06/2024,Karnataka,Patna,APMC Pune,Cotton,Grade A,937,1389,1165,,,
04/17/2023,Bihar,Patna,APMC Pune,Tomato,Unknown,1720,1979,1849.5,,,
01/23/2024,West Bengal,Lucknow,Coimbatore Mandi,Soyabean,Local,2038,2264,2260,,,
02/02/2022,Maharashtra,Coimbatore,Coimbatore Mandi,Onion,Hybrid,2845,3434,3216,,,
10/17/2021,Punjab,Ludhiana,Lucknow Mandi,Rice,Hybrid,894,1396,995,,,
11/17/2020,Bihar,Lucknow,Jaipur Mandi,Soyabean,Unknown,1815,2372,1830,,,
02/09/2019,West Bengal,Jaipur,Coimbatore Mandi,Cotton,Standard,1151,1637,1394,,,
01/09/2022,Bihar,Coimbatore,Coimbatore Mandi,Potato,Local,2894,3652,3273,,,
11/19/2022,Bihar,Pune,Patna Bazaar,Tomato,Unknown,1691,1887,1787,,,
05/02/2026,Maharashtra,Coimbatore,APMC Pune,Wheat,Standard,2588,2990,2699,,,
03/06/2019,Tamil Nadu,Pune,Coimbatore Mandi,Potato,Local,2167,2622,2212,,,
03/02/2019,Bihar,Ludhiana,Kolkata Market,Onion,Local,2835,3206,3170,,,
02/15/2024,Rajasthan,Jaipur,Mysuru Yard,Potato,Grade A,1929,2363,2146,,,
10/12/2023,Bihar,Patna,Coimbatore Mandi,Onion,Standard,1854,2363,2004,,,
05/21/2020,Uttar Pradesh,Ludhiana,Jaipur Mandi,Tomato,Hybrid,1352,1671,1483,,,
02/07/2023,Maharashtra,Patna,Kolkata Market,Onion,Unknown,1814,2444,2412,,,
07/05/2021,West Bengal,Lucknow,Jaipur Mandi,Cotton,Unknown,1418,1614,1468,,,
12/02/2018,Karnataka,Kolkata,Kolkata Market,Soyabean,Premium,2512,3162,2515,,,
09/09/2024,Uttar Pradesh,Pune,Ludhiana Market,Wheat,Premium,1045,1680,1418,,,
11/30/2019,West Bengal,Jaipur,Kolkata Market,Wheat,Hybrid,1966,2243,2104.5,,,
02/08/2025,Tamil Nadu,Lucknow,Patna Bazaar,Maize,Hybrid,928,1658,1293,,,
02/12/2021,Uttar Pradesh,Coimbatore,Coimbatore Mandi,Rice,Local,1205,1578,1336,,,
02/05/2021,Tamil Nadu,Mysuru,APMC Pune,Rice,Grade A,1312,1599,1370,,,
05/19/2024,Karnataka,Patna,APMC Pune,Potato,Standard,2578,2875,2586,,,
03/02/2025,Uttar Pradesh,Jaipur,Lucknow Mandi,Soyabean,Grade A,2897,3423,3160,,,
07/01/2022,Bihar,Patna,Kolkata Market,Rice,Standard,2126,2626,2293,,,
04/05/2021,Tamil Nadu,Ludhiana,Mysuru Yard,Cotton,Standard,2435,3088,2665,,,
09/02/2021,Uttar Pradesh,Lucknow,Kolkata Market,Soyabean,Hybrid,2549,2756,2644,,,
02/03/2024,Uttar Pradesh,Jaipur,Patna Bazaar,Maize,Local,1847,2626,2236.5,,,
06/03/2021,Punjab,Mysuru,Ludhiana Market,Maize,Standard,1890,2394,2164,,,
12/10/2024,Uttar Pradesh,Ludhiana,Kolkata Market,Soyabean,Hybrid,1338,1623,1480.5,,,
04/10/2023,Tamil Nadu,Pune,Coimbatore Mandi,Soyabean,Standard,1106,1516,1311,,,
04/26/2022,Punjab,Patna,APMC Pune,Cotton,Premium,2091,2519,2299,,,
05/07/2022,Maharashtra,Lucknow,Lucknow Mandi,Maize,Hybrid,1035,1430,1232.5,,,
10/07/2019,Punjab,Kolkata,Lucknow Mandi,Potato,Grade A,1144,1939,1929,,,
11/02/2020,Karnataka,Jaipur,APMC Pune,Tomato,Grade A,901,1200,1181,,,
03/27/2018,Rajasthan,Coimbatore,Ludhiana Market,Rice,Premium,1318,1459,1400,,,
08/07/2020,Uttar Pradesh,Patna,Ludhiana Market,Maize,Faq,949,1104,958,,,
10/19/2021,Rajasthan,Patna,Kolkata Market,Tomato,Premium,2096,2783,2439.5,,,
09/02/2023,Punjab,Ludhiana,Jaipur Mandi,Maize,Faq,1431,2102,1681,,,
09/15/2022,Uttar Pradesh,Kolkata,Lucknow Mandi,Potato,Hybrid,1163,1322,1242.5,,,
01/12/2022,Uttar Pradesh,Coimbatore,Ludhiana Market,Rice,Standard,1209,1629,1237,,,
08/26/2020,Punjab,Pune,Coimbatore Mandi,Wheat,Premium,2259,2470,2319,,,
04/03/2023,West Bengal,Mysuru,Patna Bazaar,Tomato,Faq,1567,1806,1686.5,,,
06/08/2018,Karnataka,Jaipur,Coimbatore Mandi,Maize,Unknown,2795,3129,2962,,,
07/18/2022,Punjab,Ludhiana,Patna Bazaar,Maize,Faq,2306,2481,2393.5,,,
07/07/2025,Punjab,Jaipur,Mysuru Yard,Onion,Grade A,1330,1880,1602,,,
10/07/2024,West Bengal,Pune,Kolkata Market,Potato,Unknown,1033,1635,1065,,,
09/09/2021,Punjab,Pune,Ludhiana Market,Potato,Local,2911,3512,3283,,,
04/06/2021,Punjab,Pune,Mysuru Yard,Maize,Hybrid,2370,2909,2639.5,,,
02/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Grade A,2589,2957,2611,,,
04/07/2019,Uttar Pradesh,Coimbatore,Kolkata Market,Maize,Unknown,1187,1456,1203,,,
12/08/2018,Punjab,Patna,Mysuru Yard,Maize,Standard,1557,2135,2022,,,
06/04/2020,West Bengal,Pune,Jaipur Mandi,Soyabean,Faq,1539,2264,1599,,,
06/10/2022,Maharashtra,Ludhiana,Coimbatore Mandi,Rice,Standard,2319,2947,2381,,,
04/08/2026,Karnataka,Ludhiana,Lucknow Mandi,Cotton,Local,2101,2808,2439,,,
09/12/2020,Rajasthan,Pune,Jaipur Mandi,Soyabean,Grade A,2603,3321,2638,,,
06/06/2019,West Bengal,Mysuru,Lucknow Mandi,Tomato,Premium,1657,2437,1936,,,
12/29/2018,Maharashtra,Patna,Kolkata Market,Onion,Faq,2947,3254,3100.5,,,
05/11/2019,Karnataka,Coimbatore,Mysuru Yard,Maize,Grade A,2547,2675,2599,,,
12/01/2022,Maharashtra,Ludhiana,Mysuru Yard,Soyabean,Hybrid,2989,3303,3197,,,
07/02/2021,Uttar Pradesh,Pune,Kolkata Market,Tomato,Grade A,2997,3426,3196,,,
06/08/2022,Uttar Pradesh,Jaipur,Coimbatore Mandi,Soyabean,Faq,2246,2868,2791,,,
03/09/2023,Uttar Pradesh,Mysuru,Jaipur Mandi,Cotton,Local,1728,2296,1874,,,
12/05/2025,West Bengal,Patna,Lucknow Mandi,Potato,Unknown,996,1388,1192,,,
05/08/2018,Punjab,Mysuru,APMC Pune,Cotton,Local,2876,3533,3204.5,,,
11/06/2020,Karnataka,Patna,Kolkata Market,Soyabean,Premium,1102,1541,1258,,,
02/07/2023,Karnataka,Patna,Patna Bazaar,Soyabean,Local,2551,3176,2863.5,,,
03/06/2024,Rajasthan,Mysuru,Jaipur Mandi,Cotton,Hybrid,1174,1312,1238,,,
09/29/2020,Karnataka,Kolkata,Coimbatore Mandi,Onion,Local,1779,2511,2039,,,
10/03/2021,West Bengal,Patna,APMC Pune,Rice,Faq,897,1218,1011,,,
09/11/2020,Rajasthan,Patna,Lucknow Mandi,Cotton,Grade A,2608,2829,2718.5,,,
01/04/2024,Rajasthan,Ludhiana,Jaipur Mandi,Wheat,Unknown,1812,2339,2143,,,
01/07/2021,Bihar,Ludhiana,Coimbatore Mandi,Rice,Premium,2406,2706,2556,,,
09/05/2022,Maharashtra,Jaipur,Coimbatore Mandi,Onion,Grade A,1204,1609,1406.5,,,
11/04/2025,Punjab,Kolkata,Kolkata Market,Potato,Unknown,2611,2981,2832,,,
09/15/2023,Punjab,Patna,Jaipur Mandi,Onion,Standard,1443,1934,1664,,,
05/12/2019,Rajasthan,Mysuru,Mysuru Yard,Wheat,Unknown,2741,3191,3023,,,
09/08/2020,Uttar Pradesh,Pune,Jaipur Mandi,Onion,Hybrid,2959,3121,2970,,,
01/19/2021,Maharashtra,Mysuru,Ludhiana Market,Onion,Hybrid,949,1233,1091,,,
09/20/2024,Rajasthan,Jaipur,Mysuru Yard,Wheat,Unknown,2715,2877,2796,,,
01/07/2023,Tamil Nadu,Jaipur,Kolkata Market,Wheat,Unknown,2296,2945,2484,,,
03/08/2019,Uttar Pradesh,Jaipur,Jaipur Mandi,Maize,Grade A,2467,2757,2533,,,
10/12/2020,Maharashtra,Patna,Lucknow Mandi,Soyabean,Standard,2108,2867,2487.5,,,
06/08/2021,Punjab,Ludhiana,Patna Bazaar,Tomato,Local,1505,2075,2013,,,
07/10/2020,Karnataka,Jaipur,Coimbatore Mandi,Wheat,Premium,2962,3224,3093,,,
11/05/2025,Tamil Nadu,Patna,Lucknow Mandi,Cotton,Grade A,1901,2114,2007.5,,,
06/10/2020,Maharashtra,Mysuru,Jaipur Mandi,Maize,Unknown,1621,2335,1978,,,
04/02/2026,West Bengal,Jaipur,Patna Bazaar,Tomato,Premium,2289,2592,2464,,,
08/05/2019,Bihar,Lucknow,Ludhiana Market,Tomato,Unknown,1280,1458,1369,,,
04/05/2022,West Bengal,Kolkata,Patna Bazaar,Rice,Premium,1033,1721,1408,,,
06/09/2023,West Bengal,Kolkata,Lucknow Mandi,Maize,Grade A,1276,1603,1337,,,
05/02/2022,Maharashtra,Jaipur,Lucknow Mandi,Cotton,Premium,947,1589,1268,,,
01/04/2018,Tamil Nadu,Lucknow,Ludhiana Market,Potato,Faq,2445,2674,2633,,,
12/03/2023,Bihar,Ludhiana,Lucknow Mandi,Rice,Standard,2629,3107,2868,,,
02/07/2023,Maharashtra,Jaipur,Coimbatore Mandi,Soyabean,Standard,1736,1962,1849,,,
04/06/2020,Tamil Nadu,Mysuru,Lucknow Mandi,Rice,Standard,1215,1972,1593.5,,,
04/03/2021,Rajasthan,Lucknow,Mysuru Yard,Rice,Faq,1730,2057,1832,,,
04/08/2021,Tamil Nadu,Jaipur,APMC Pune,Wheat,Grade A,2737,3475,3106,,,
04/08/2022,Tamil Nadu,Mysuru,Jaipur Mandi,Maize,Local,1026,1226,1126,,,
02/07/2025,Rajasthan,Kolkata,Kolkata Market,Potato,Grade A,2914,3535,3419,,,
03/04/2026,Karnataka,Jaipur,Lucknow Mandi,Cotton,Local,1392,1977,1684.5,,,
06/10/2018,West Bengal,Lucknow,APMC Pune,Rice,Hybrid,886,1457,1202,,,
04/06/2024,Punjab,Jaipur,Kolkata Market,Soyabean,Unknown,2574,2834,2587,,,
01/07/2026,Punjab,Kolkata,Coimbatore Mandi,Potato,Hybrid,1664,2182,1923,,,
05/06/2024,Maharashtra,Ludhiana,Mysuru Yard,Potato,Local,1667,2093,1774,,,
01/06/2024,West Bengal,Kolkata,Coimbatore Mandi,Soyabean,Unknown,2484,2608,2581,,,
04/11/2020,Punjab,Ludhiana,Lucknow Mandi,Tomato,Grade A,2729,2976,2910,,,
11/11/2022,West Bengal,Kolkata,Jaipur Mandi,Cotton,Faq,1676,2160,1968,,,
10/05/2021,Karnataka,Mysuru,Patna Bazaar,Cotton,Standard,2650,3379,2877,,,
01/12/2024,Maharashtra,Pune,Mysuru Yard,Rice,Standard,1419,1659,1520,,,
01/09/2021,Rajasthan,Patna,Coimbatore Mandi,Maize,Premium,2817,3310,2988,,,
01/08/2024,West Bengal,Jaipur,Jaipur Mandi,Onion,Local,2110,2863,2651,,,
10/03/2019,Karnataka,Kolkata,Lucknow Mandi,Onion,Hybrid,1496,1816,1656,,,
03/03/2021,Uttar Pradesh,Jaipur,APMC Pune,Potato,Faq,1180,1802,1317,,,
01/04/2019,West Bengal,Mysuru,Kolkata Market,Rice,Premium,2427,3167,2963,,,
12/12/2022,West Bengal,Lucknow,Jaipur Mandi,Onion,Local,2688,3429,3058.5,,,
11/05/2024,Karnataka,Kolkata,Lucknow Mandi,Rice,Premium,1206,1931,1537,,,
02/11/2021,Uttar Pradesh,Kolkata,Kolkata Market,Onion,Premium,961,1387,1174,,,
12/30/2023,Uttar Pradesh,Mysuru,Jaipur Mandi,Tomato,Unknown,2226,2395,2350,,,
01/06/2021,Punjab,Patna,Ludhiana Market,Soyabean,Grade A,2468,3057,2528,,,
07/13/2021,Bihar,Coimbatore,Mysuru Yard,Maize,Standard,1359,2076,1717.5,,,
06/06/2019,Punjab,Jaipur,Kolkata Market,Onion,Unknown,942,1628,946,,,
05/02/2025,Bihar,Jaipur,Ludhiana Market,Onion,Faq,1780,2267,2185,,,
10/02/2023,Bihar,Kolkata,Kolkata Market,Cotton,Faq,2710,3426,3157,,,
10/01/2020,Uttar Pradesh,Patna,Patna Bazaar,Cotton,Faq,2369,2960,2493,,,
07/10/2023,Punjab,Kolkata,Mysuru Yard,Maize,Faq,2572,2927,2695,,,
09/08/2022,Bihar,Mysuru,Mysuru Yard,Rice,Faq,2309,2463,2385,,,
06/24/2022,Rajasthan,Pune,Mysuru Yard,Tomato,Premium,2285,2961,2639,,,
08/11/2019,Punjab,Kolkata,APMC Pune,Tomato,Grade A,2145,2758,2451.5,,,
05/02/2023,West Bengal,Mysuru,Mysuru Yard,Maize,Grade A,1048,1297,1172.5,,,
04/11/2020,Punjab,Ludhiana,Mysuru Yard,Rice,Faq,2822,3548,3134,,,
11/04/2022,Karnataka,Mysuru,Ludhiana Market,Potato,Premium,2317,2714,2515.5,,,
01/05/2019,West Bengal,Coimbatore,Coimbatore Mandi,Soyabean,Local,1318,1668,1395,,,
11/01/2021,Bihar,Pune,Patna Bazaar,Tomato,Faq,2096,2454,2347,,,
05/01/2024,Maharashtra,Kolkata,APMC Pune,Wheat,Hybrid,1454,1762,1608,,,
07/09/2024,Karnataka,Lucknow,Kolkata Market,Soyabean,Local,1957,2130,2000,,,
02/02/2025,Maharashtra,Patna,Jaipur Mandi,Potato,Grade A,1618,2368,1618,,,
02/09/2022,West Bengal,Mysuru,Lucknow Mandi,Wheat,Premium,1552,1940,1746,,,
07/07/2023,West Bengal,Lucknow,Patna Bazaar,Rice,Unknown,2879,3403,3072,,,
07/01/2022,Rajasthan,Kolkata,Mysuru Yard,Tomato,Premium,2320,3090,2933,,,
02/13/2023,Maharashtra,Patna,Jaipur Mandi,Onion,Unknown,2131,2490,2153,,,
11/07/2025,Punjab,Kolkata,Ludhiana Market,Maize,Local,801,1281,1215,,,
10/08/2022,Karnataka,Kolkata,Kolkata Market,Maize,Grade A,878,1370,966,,,
12/02/2021,Bihar,Mysuru,Jaipur Mandi,Onion,Grade A,1295,1559,1352,,,
10/11/2020,Tamil Nadu,Jaipur,Ludhiana Market,Wheat,Unknown,937,1638,1458,,,
02/01/2022,Uttar Pradesh,Ludhiana,APMC Pune,Rice,Local,1459,2029,1744,,,
08/01/2022,Uttar Pradesh,Kolkata,Coimbatore Mandi,Soyabean,Unknown,1579,1758,1585,,,
03/08/2024,Tamil Nadu,Pune,APMC Pune,Tomato,Premium,2354,2597,2577,,,
01/04/2023,Maharashtra,Kolkata,Mysuru Yard,Maize,Premium,901,1314,964,,,
12/04/2019,Karnataka,Patna,Jaipur Mandi,Rice,Hybrid,1268,1959,1613.5,,,
10/16/2021,Punjab,Kolkata,Coimbatore Mandi,Potato,Standard,2671,3020,2757,,,
05/26/2022,Bihar,Mysuru,Kolkata Market,Onion,Unknown,933,1623,1211,,,
02/22/2021,Bihar,Kolkata,Kolkata Market,Tomato,Hybrid,1626,2032,1829,,,
12/09/2023,Bihar,Ludhiana,Lucknow Mandi,Maize,Grade A,1121,1801,1583,,,
08/10/2020,Maharashtra,Ludhiana,Mysuru Yard,Cotton,Standard,2133,2766,2680,,,
12/03/2020,Bihar,Ludhiana,Patna Bazaar,Soyabean,Standard,1331,1914,1622.5,,,
04/27/2021,West Bengal,Ludhiana,Ludhiana Market,Wheat,Unknown,1338,1676,1379,,,
12/20/2020,Bihar,Jaipur,Mysuru Yard,Soyabean,Grade A,2626,3187,2906.5,,,
05/20/2020,Tamil Nadu,Ludhiana,Patna Bazaar,Potato,Local,1757,2406,1829,,,
03/16/2021,Bihar,Ludhiana,Jaipur Mandi,Potato,Faq,1633,2037,1835,,,
10/01/2020,Punjab,Jaipur,Patna Bazaar,Maize,Faq,1798,2149,1973.5,,,
05/30/2018,West Bengal,Pune,Coimbatore Mandi,Maize,Standard,1783,2128,1955.5,,,
06/07/2020,Tamil Nadu,Coimbatore,Kolkata Market,Potato,Local,1389,1992,1897,,,
05/07/2020,Maharashtra,Patna,APMC Pune,Rice,Faq,2340,3067,2920,,,
09/05/2021,Tamil Nadu,Jaipur,Ludhiana Market,Rice,Grade A,1816,2502,1946,,,
10/06/2023,Uttar Pradesh,Patna,Patna Bazaar,Soyabean,Hybrid,1839,2082,1960.5,,,
11/01/2025,Tamil Nadu,Pune,Lucknow Mandi,Soyabean,Grade A,2839,3309,2887,,,
02/11/2019,Punjab,Jaipur,Coimbatore Mandi,Onion,Faq,1075,1563,1222,,,
09/04/2022,Punjab,Jaipur,Ludhiana Market,Soyabean,Grade A,2245,2558,2300,,,
01/12/2021,West Bengal,Coimbatore,Lucknow Mandi,Potato,Grade A,831,1014,922.5,,,
12/03/2018,Rajasthan,Pune,Coimbatore Mandi,Soyabean,Hybrid,2355,2838,2596.5,,,
08/10/2022,Karnataka,Patna,Ludhiana Market,Potato,Faq,911,1375,1143,,,
10/03/2024,West Bengal,Patna,Mysuru Yard,Onion,Unknown,1088,1689,1482,,,
08/07/2018,West Bengal,Lucknow,Patna Bazaar,Maize,Premium,2438,3099,2768.5,,,
10/31/2019,Bihar,Jaipur,Ludhiana Market,Cotton,Premium,1783,1982,1870,,,
07/01/2024,West Bengal,Lucknow,Lucknow Mandi,Tomato,Hybrid,1730,2197,2165,,,
06/01/2025,Karnataka,Kolkata,Kolkata Market,Tomato,Premium,2806,3467,3307,,,
03/26/2024,Punjab,Mysuru,Kolkata Market,Soyabean,Grade A,2391,3076,2612,,,
12/10/2018,Karnataka,Kolkata,Jaipur Mandi,Tomato,Grade A,2463,3257,2860,,,
11/06/2023,West Bengal,Mysuru,Lucknow Mandi,Rice,Standard,2646,3391,3018.5,,,
09/01/2019,Bihar,Coimbatore,APMC Pune,Maize,Standard,2579,2793,2753,,,
02/29/2020,Rajasthan,Coimbatore,Jaipur Mandi,Onion,Hybrid,2187,2799,2444,,,
12/30/2020,West Bengal,Jaipur,Ludhiana Market,Maize,Premium,2378,2835,2748,,,
06/26/2021,Tamil Nadu,Ludhiana,Ludhiana Market,Maize,Standard,2542,3142,3040,,,
05/06/2018,Rajasthan,Ludhiana,Mysuru Yard,Soyabean,Standard,1359,1883,1621,,,
03/06/2019,West Bengal,Pune,Coimbatore Mandi,Soyabean,Unknown,1247,1399,1323,,,
06/06/2025,Punjab,Coimbatore,Coimbatore Mandi,Tomato,Local,2971,3713,3342,,,
06/03/2018,Bihar,Kolkata,Mysuru Yard,Onion,Hybrid,1330,1519,1337,,,
10/09/2021,West Bengal,Pune,Lucknow Mandi,Wheat,Unknown,2069,2659,2600,,,
11/05/2021,Bihar,Coimbatore,Mysuru Yard,Soyabean,Local,1877,2479,2178,,,
01/30/2021,Rajasthan,Ludhiana,Jaipur Mandi,Soyabean,Hybrid,1445,2208,1732,,,
04/06/2024,West Bengal,Jaipur,Ludhiana Market,Cotton,Unknown,1804,2214,1836,,,
04/06/2019,Uttar Pradesh,Coimbatore,Jaipur Mandi,Rice,Hybrid,2459,2995,2557,,,
03/08/2024,Karnataka,Ludhiana,Lucknow Mandi,Wheat,Grade A,1483,1765,1512,,,
05/01/2024,Maharashtra,Jaipur,Coimbatore Mandi,Cotton,Local,1341,1954,1647.5,,,
06/14/2022,Karnataka,Patna,Kolkata Market,Tomato,Unknown,2480,3115,2851,,,
03/09/2022,Punjab,Lucknow,Patna Bazaar,Tomato,Grade A,2083,2723,2403,,,
06/27/2023,Uttar Pradesh,Mysuru,Kolkata Market,Rice,Standard,2462,2768,2532,,,
10/30/2020,Maharashtra,Pune,Kolkata Market,Potato,Grade A,1615,1847,1738,,,
10/10/2021,Punjab,Ludhiana,Lucknow Mandi,Cotton,Hybrid,2285,2835,2285,,,
02/11/2024,Karnataka,Kolkata,Mysuru Yard,Wheat,Faq,1172,1292,1279,,,
06/10/2021,West Bengal,Patna,Mysuru Yard,Rice,Grade A,2036,2719,2578,,,
09/07/2019,Maharashtra,Ludhiana,Mysuru Yard,Tomato,Standard,2467,3217,3155,,,
11/05/2021,Uttar Pradesh,Lucknow,Ludhiana Market,Tomato,Hybrid,1462,2248,1855,,,
04/07/2019,West Bengal,Jaipur,Kolkata Market,Maize,Hybrid,1141,1511,1197,,,
01/17/2022,Tamil Nadu,Patna,Kolkata Market,Onion,Grade A,2787,3556,3415,,,
01/12/2021,Bihar,Pune,APMC Pune,Cotton,Grade A,1833,1982,1934,,,
01/05/2024,Karnataka,Kolkata,Coimbatore Mandi,Maize,Hybrid,2563,3076,2725,,,
03/03/2026,Uttar Pradesh,Patna,Kolkata Market,Soyabean,Local,2194,2546,2197,,,
12/12/2023,Maharashtra,Mysuru,Coimbatore Mandi,Cotton,Standard,1554,1833,1693.5,,,
11/11/2020,Rajasthan,Mysuru,APMC Pune,Onion,Grade A,1334,1614,1507,,,
04/08/2020,Maharashtra,Patna,Patna Bazaar,Onion,Premium,2737,2906,2742,,,
05/04/2026,Uttar Pradesh,Pune,Ludhiana Market,Wheat,Local,2908,3056,2982,,,
01/04/2021,Uttar Pradesh,Mysuru,Kolkata Market,Wheat,Faq,1169,1904,1536.5,,,
01/14/2022,West Bengal,Kolkata,APMC Pune,Tomato,Local,2418,2633,2569,,,
10/01/2021,Rajasthan,Coimbatore,APMC Pune,Rice,Faq,1509,2111,1801,,,
09/02/2020,Maharashtra,Coimbatore,Jaipur Mandi,Onion,Local,847,1598,1454,,,
03/04/2022,Rajasthan,Mysuru,Lucknow Mandi,Wheat,Grade A,1009,1595,1499,,,
03/02/2019,Punjab,Mysuru,Mysuru Yard,Maize,Grade A,922,1258,1090,,,
11/07/2021,Karnataka,Patna,Coimbatore Mandi,Maize,Hybrid,2784,3222,3003,,,
09/06/2024,Rajasthan,Jaipur,APMC Pune,Soyabean,Faq,2401,3112,2756.5,,,
12/10/2018,Rajasthan,Kolkata,APMC Pune,Soyabean,Grade A,1967,2696,2598,,,
07/15/2021,Punjab,Lucknow,Patna Bazaar,Onion,Faq,2894,3487,3463,,,
05/17/2019,Uttar Pradesh,Kolkata,Kolkata Market,Maize,Grade A,1354,2141,1779,,,
09/12/2019,Bihar,Kolkata,Mysuru Yard,Soyabean,Standard,1646,2178,1933,,,
07/12/2021,Punjab,Jaipur,Patna Bazaar,Maize,Local,1815,2606,2099,,,
02/03/2021,Punjab,Pune,Jaipur Mandi,Cotton,Grade A,2034,2813,2549,,,
05/08/2024,Punjab,Ludhiana,Jaipur Mandi,Onion,Grade A,1650,1753,1651,,,
02/21/2018,West Bengal,Ludhiana,Mysuru Yard,Cotton,Grade A,2040,2461,2115,,,
06/10/2020,Bihar,Patna,Patna Bazaar,Onion,Unknown,884,1417,1399,,,
09/18/2019,Karnataka,Patna,Ludhiana Market,Maize,Grade A,1597,2192,1894.5,,,
07/11/2023,Bihar,Pune,Ludhiana Market,Tomato,Standard,2206,2831,2676,,,
08/07/2024,Bihar,Ludhiana,Kolkata Market,Rice,Grade A,997,1461,1155,,,
08/05/2019,West Bengal,Patna,Patna Bazaar,Soyabean,Grade A,2473,3210,2841.5,,,
03/13/2023,Maharashtra,Coimbatore,Lucknow Mandi,Soyabean,Grade A,1580,1897,1714,,,
06/11/2023,Tamil Nadu,Jaipur,Jaipur Mandi,Cotton,Unknown,1288,1516,1402,,,
08/09/2022,Bihar,Coimbatore,Jaipur Mandi,Maize,Premium,1693,1884,1866,,,
06/03/2026,Rajasthan,Jaipur,Lucknow Mandi,Rice,Hybrid,1652,2010,1680,,,
01/01/2020,Tamil Nadu,Pune,Kolkata Market,Onion,Unknown,2521,2898,2748,,,
03/08/2024,West Bengal,Jaipur,Coimbatore Mandi,Cotton,Unknown,2401,2920,2660.5,,,
05/31/2024,Tamil Nadu,Ludhiana,Jaipur Mandi,Soyabean,Local,2239,2345,2280,,,
05/04/2023,Bihar,Pune,Jaipur Mandi,Soyabean,Premium,1128,1805,1595,,,
01/02/2022,Karnataka,Pune,Coimbatore Mandi,Onion,Grade A,1783,2099,1858,,,
06/11/2023,Uttar Pradesh,Lucknow,Jaipur Mandi,Cotton,Grade A,2434,2574,2445,,,
09/06/2019,Tamil Nadu,Coimbatore,APMC Pune,Potato,Faq,2799,3453,3289,,,
09/09/2024,Maharashtra,Kolkata,Mysuru Yard,Tomato,Standard,2657,3419,3073,,,
07/07/2025,West Bengal,Pune,Mysuru Yard,Maize,Grade A,854,1476,1356,,,
12/10/2022,Punjab,Mysuru,Kolkata Market,Onion,Local,1122,1365,1171,,,
01/01/2025,Maharashtra,Lucknow,Mysuru Yard,Rice,Grade A,2854,3112,3039,,,
08/17/2021,Punjab,Ludhiana,Patna Bazaar,Maize,Grade A,1494,2046,1770,,,
05/22/2024,Karnataka,Kolkata,Mysuru Yard,Onion,Standard,2208,2641,2424.5,,,
08/01/2023,Punjab,Kolkata,Kolkata Market,Cotton,Local,2745,2982,2765,,,
07/21/2020,Bihar,Coimbatore,Kolkata Market,Cotton,Faq,2744,3471,3107.5,,,
06/30/2024,Maharashtra,Ludhiana,Jaipur Mandi,Onion,Standard,2876,3292,3084,,,
11/18/2020,Bihar,Mysuru,Coimbatore Mandi,Rice,Grade A,2543,3205,2874,,,
10/11/2019,Karnataka,Kolkata,Ludhiana Market,Cotton,Standard,1481,1734,1607.5,,,
02/06/2021,Uttar Pradesh,Coimbatore,Ludhiana Market,Wheat,Faq,2605,2790,2690,,,
06/17/2022,Uttar Pradesh,Kolkata,APMC Pune,Cotton,Premium,1054,1157,1105.5,,,
09/06/2024,Uttar Pradesh,Jaipur,Mysuru Yard,Soyabean,Premium,2666,3265,2965.5,,,
03/12/2020,West Bengal,Jaipur,APMC Pune,Wheat,Faq,2685,3417,2711,,,
03/02/2025,Rajasthan,Coimbatore,Jaipur Mandi,Wheat,Standard,2628,3192,3000,,,
09/09/2019,West Bengal,Patna,Mysuru Yard,Onion,Standard,1988,2334,2150,,,
01/08/2023,Maharashtra,Pune,Jaipur Mandi,Tomato,Unknown,1026,1515,1248,,,
01/02/2024,Tamil Nadu,Pune,Lucknow Mandi,Maize,Grade A,1097,1508,1231,,,
10/10/2023,Uttar Pradesh,Mysuru,Mysuru Yard,Maize,Hybrid,966,1270,1065,,,
