Arrival_Date,State,District,Market,Commodity,Variety,Min_Price, Max_Price,Modal_Price,Year,Month,Month_Name,Season,Price_Spread,Price_Position_Index,Profit_Opportunity_Indicator,National_Commodity_Average,Relative_Market_Advantage
10/22/2023,West Bengal,Kolkata,Kolkata Market,Maize,Grade A,1520.00,1685.00,1591.00,2023,10,October,Rabi,165.00,0.43,Normal,1970.373775,-379.37
3/8/2021,Karnataka,Mysuru,Mysuru Yard,Cotton,Grade A,4876.00,5647.00,5233.00,2021,3,March,Summer,771.00,0.46,High,5789.811921,-556.81
3/3/2023,Bihar,Patna,Patna Bazaar,Onion,Unknown,1966.00,2439.00,2203.00,2023,3,March,Summer,473.00,0.5,Normal,2967.977922,-764.98
4/12/2022,Rajasthan,Jaipur,Jaipur Mandi,Rice,Local,3491.00,3905.00,3537.00,2022,4,April,Summer,414.00,0.11,High,3493.108757,43.89
7/3/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Unknown,4952.00,5068.00,5010.00,2022,7,July,Kharif,116.00,0.5,High,5789.811921,-779.81
7/31/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Standard,3497.00,4350.00,3917.00,2018,7,July,Kharif,853.00,0.49,High,2353.777929,1563.22
12/8/2020,Karnataka,Mysuru,Mysuru Yard,Rice,Hybrid,2051.00,2755.00,2403.00,2020,12,December,Rabi,704.00,0.5,Normal,3493.108757,-1090.11
9/14/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Unknown,1504.00,1956.00,1836.00,2018,9,September,Kharif,452.00,0.73,Normal,1290.850866,545.15
9/2/2019,Bihar,Patna,Patna Bazaar,Rice,Grade A,2598.00,3316.00,2957.00,2019,9,September,Kharif,718.00,0.5,Normal,3493.108757,-536.11
12/8/2021,West Bengal,Kolkata,Kolkata Market,Maize,Hybrid,2178.00,2589.00,2384.00,2021,12,December,Rabi,411.00,0.5,Normal,1970.373775,413.63
1/5/2018,Maharashtra,Pune,APMC Pune,Onion,Faq,2984.00,3734.00,3559.00,2018,1,January,Rabi,750.00,0.77,High,2967.977922,591.02
6/9/2022,West Bengal,Kolkata,Kolkata Market,Maize,Unknown,2365.00,2616.00,2457.00,2022,6,June,Kharif,251.00,0.37,Normal,1970.373775,486.63
9/4/2018,Bihar,Patna,Patna Bazaar,Cotton,Premium,4186.00,5231.00,5082.00,2018,9,September,Kharif,1045.00,0.86,High,5789.811921,-707.81
4/8/2022,West Bengal,Kolkata,Kolkata Market,Maize,Standard,1363.00,1564.00,1464.00,2022,4,April,Summer,201.00,0.5,Normal,1970.373775,-506.37
1/9/2024,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Unknown,5318.00,5985.00,5652.00,2024,1,January,Rabi,667.00,0.5,High,5789.811921,-137.81
5/11/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Grade A,2573.00,3078.00,2826.00,2024,5,May,Summer,505.00,0.5,Normal,2364.839335,461.16
9/6/2020,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Hybrid,4240.00,4726.00,4300.00,2020,9,September,Kharif,486.00,0.12,High,5789.811921,-1489.81
10/6/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Grade A,4959.00,5555.00,5257.00,2024,10,October,Rabi,596.00,0.5,High,4476.642473,780.36
7/9/2024,Punjab,Ludhiana,Ludhiana Market,Onion,Faq,874.00,1821.00,1364.00,2024,7,July,Kharif,947.00,0.52,Normal,2967.977922,-1603.98
1/10/2021,Karnataka,Mysuru,Mysuru Yard,Potato,Grade A,578.00,783.00,677.00,2021,1,January,Rabi,205.00,0.48,Normal,1290.850866,-613.85
2/7/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Local,3238.00,3740.00,3314.00,2018,2,February,Summer,502.00,0.15,High,4476.642473,-1162.64
12/2/2019,West Bengal,Kolkata,Kolkata Market,Onion,Grade A,2412.00,2994.00,2621.00,2019,12,December,Rabi,582.00,0.36,Normal,2967.977922,-346.98
12/3/2018,Bihar,Patna,Patna Bazaar,Potato,Premium,472.00,658.00,648.00,2018,12,December,Rabi,186.00,0.95,Normal,1290.850866,-642.85
5/5/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Hybrid,834.00,1413.00,1340.00,2022,5,May,Summer,579.00,0.87,Normal,1290.850866,49.15
7/7/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Local,2131.00,2289.00,2253.00,2020,7,July,Kharif,158.00,0.77,Normal,2364.839335,-111.84
5/8/2022,Karnataka,Mysuru,Mysuru Yard,Soyabean,Unknown,4809.00,5553.00,5181.00,2022,5,May,Summer,744.00,0.5,High,4476.642473,704.36
9/25/2024,Maharashtra,Pune,APMC Pune,Cotton,Unknown,5876.00,6008.00,5904.00,2024,9,September,Kharif,132.00,0.21,High,5789.811921,114.19
3/6/2026,Karnataka,Mysuru,Mysuru Yard,Onion,Local,3296.00,4426.00,3861.00,2026,3,March,Summer,1130.00,0.5,High,2967.977922,893.02
2/23/2023,Punjab,Ludhiana,Ludhiana Market,Wheat,Hybrid,2564.00,2730.00,2647.00,2023,2,February,Summer,166.00,0.5,Normal,2364.839335,282.16
9/10/2020,Punjab,Ludhiana,Ludhiana Market,Soyabean,Unknown,4063.00,4247.00,4234.00,2020,9,September,Kharif,184.00,0.93,High,4476.642473,-242.64
7/8/2021,Maharashtra,Pune,APMC Pune,Cotton,Grade A,5606.00,6320.00,5990.00,2021,7,July,Kharif,714.00,0.54,High,5789.811921,200.19
12/2/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Local,3096.00,3579.00,3558.00,2019,12,December,Rabi,483.00,0.96,High,2353.777929,1204.22
4/7/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Grade A,2702.00,2878.00,2870.00,2022,4,April,Summer,176.00,0.95,Normal,2364.839335,505.16
6/11/2024,Karnataka,Mysuru,Mysuru Yard,Tomato,Local,3284.00,3799.00,3479.00,2024,6,June,Kharif,515.00,0.38,High,2353.777929,1125.22
5/5/2025,Punjab,Ludhiana,Ludhiana Market,Rice,Unknown,2737.00,3187.00,3009.00,2025,5,May,Summer,450.00,0.6,Normal,3493.108757,-484.11
4/8/2023,Rajasthan,Jaipur,Jaipur Mandi,Potato,Premium,480.00,900.00,777.00,2023,4,April,Summer,420.00,0.71,Normal,1290.850866,-513.85
5/5/2022,Karnataka,Mysuru,Mysuru Yard,Soyabean,Premium,3500.00,3761.00,3643.00,2022,5,May,Summer,261.00,0.55,High,4476.642473,-833.64
4/7/2023,West Bengal,Kolkata,Kolkata Market,Tomato,Grade A,2104.00,2348.00,2226.00,2023,4,April,Summer,244.00,0.5,Normal,2353.777929,-127.78
9/4/2025,Bihar,Patna,Patna Bazaar,Soyabean,Local,3519.00,4177.00,4110.00,2025,9,September,Kharif,658.00,0.9,High,4476.642473,-366.64
2/4/2020,Rajasthan,Jaipur,Jaipur Mandi,Onion,Hybrid,2401.00,3371.00,2886.00,2020,2,February,Summer,970.00,0.5,Normal,2967.977922,-81.98
9/4/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Grade A,5422.00,5989.00,5706.00,2024,9,September,Kharif,567.00,0.5,High,4476.642473,1229.36
11/5/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Faq,1026.00,1523.00,1430.00,2021,11,November,Rabi,497.00,0.81,Normal,2967.977922,-1537.98
5/8/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Local,3515.00,4574.00,3998.00,2020,5,May,Summer,1059.00,0.46,High,2967.977922,1030.02
6/7/2021,Karnataka,Mysuru,Mysuru Yard,Tomato,Unknown,2851.00,3893.00,3372.00,2021,6,June,Kharif,1042.00,0.5,High,2353.777929,1018.22
7/11/2021,Punjab,Ludhiana,Ludhiana Market,Tomato,Standard,2217.00,2431.00,2279.00,2021,7,July,Kharif,214.00,0.29,Normal,2353.777929,-74.78
6/6/2025,West Bengal,Kolkata,Kolkata Market,Maize,Unknown,1568.00,1949.00,1759.00,2025,6,June,Kharif,381.00,0.5,Normal,1970.373775,-211.37
4/6/2024,Karnataka,Mysuru,Mysuru Yard,Cotton,Grade A,4795.00,5807.00,5283.00,2024,4,April,Summer,1012.00,0.48,High,5789.811921,-506.81
4/17/2023,Bihar,Patna,Patna Bazaar,Tomato,Unknown,3066.00,3638.00,3352.00,2023,4,April,Summer,572.00,0.5,High,2353.777929,998.22
1/23/2024,West Bengal,Kolkata,Kolkata Market,Soyabean,Local,4721.00,5528.00,5008.00,2024,1,January,Rabi,807.00,0.36,High,4476.642473,531.36
2/2/2022,Maharashtra,Pune,APMC Pune,Onion,Hybrid,2892.00,3999.00,3201.00,2022,2,February,Summer,1107.00,0.28,High,2967.977922,233.02
10/17/2021,Punjab,Ludhiana,Ludhiana Market,Rice,Hybrid,4107.00,4671.00,4632.00,2021,10,October,Rabi,564.00,0.93,High,3493.108757,1138.89
11/17/2020,Bihar,Patna,Patna Bazaar,Soyabean,Unknown,3157.00,4037.00,3895.00,2020,11,November,Rabi,880.00,0.84,High,4476.642473,-581.64
2/9/2019,West Bengal,Kolkata,Kolkata Market,Cotton,Standard,5578.00,5880.00,5729.00,2019,2,February,Summer,302.00,0.5,High,5789.811921,-60.81
1/9/2022,Bihar,Patna,Patna Bazaar,Potato,Local,810.00,1076.00,943.00,2022,1,January,Rabi,266.00,0.5,Normal,1290.850866,-347.85
11/19/2022,Bihar,Patna,Patna Bazaar,Tomato,Unknown,2276.00,3085.00,2333.00,2022,11,November,Rabi,809.00,0.07,Normal,2353.777929,-20.78
5/2/2026,Maharashtra,Pune,APMC Pune,Wheat,Standard,2356.00,2521.00,2482.00,2026,5,May,Summer,165.00,0.76,Normal,2364.839335,117.16
3/6/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Local,885.00,1380.00,1227.00,2019,3,March,Summer,495.00,0.69,Normal,1290.850866,-63.85
3/2/2019,Bihar,Patna,Patna Bazaar,Onion,Local,2579.00,3389.00,3000.00,2019,3,March,Summer,810.00,0.52,Normal,2967.977922,32.02
2/15/2024,Rajasthan,Jaipur,Jaipur Mandi,Potato,Grade A,640.00,1214.00,927.00,2024,2,February,Summer,574.00,0.5,Normal,1290.850866,-363.85
10/12/2023,Bihar,Patna,Patna Bazaar,Onion,Standard,2936.00,3519.00,3504.00,2023,10,October,Rabi,583.00,0.97,High,2967.977922,536.02
5/21/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Hybrid,2247.00,2898.00,2830.00,2020,5,May,Summer,651.00,0.9,Normal,2353.777929,476.22
2/7/2023,Maharashtra,Pune,APMC Pune,Onion,Unknown,1366.00,2660.00,1560.00,2023,2,February,Summer,1294.00,0.15,Normal,2967.977922,-1407.98
7/5/2021,West Bengal,Kolkata,Kolkata Market,Cotton,Unknown,6408.00,6972.00,6456.00,2021,7,July,Kharif,564.00,0.09,High,5789.811921,666.19
12/2/2018,Karnataka,Mysuru,Mysuru Yard,Soyabean,Premium,4722.00,4855.00,4777.00,2018,12,December,Rabi,133.00,0.41,High,4476.642473,300.36
9/9/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Premium,2312.00,2527.00,2424.00,2024,9,September,Kharif,215.00,0.52,Normal,2364.839335,59.16
11/30/2019,West Bengal,Kolkata,Kolkata Market,Wheat,Hybrid,1743.00,1977.00,1860.00,2019,11,November,Rabi,234.00,0.5,Normal,2364.839335,-504.84
2/8/2025,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Hybrid,1832.00,2075.00,1954.00,2025,2,February,Summer,243.00,0.5,Normal,1970.373775,-16.37
2/12/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Local,3905.00,4310.00,3983.00,2021,2,February,Summer,405.00,0.19,High,3493.108757,489.89
2/5/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Grade A,4469.00,4868.00,4512.00,2021,2,February,Summer,399.00,0.11,High,3493.108757,1018.89
5/19/2024,Karnataka,Mysuru,Mysuru Yard,Potato,Standard,610.00,1071.00,979.00,2024,5,May,Summer,461.00,0.8,Normal,1290.850866,-311.85
3/2/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Grade A,5428.00,6238.00,5833.00,2025,3,March,Summer,810.00,0.5,High,4476.642473,1356.36
7/1/2022,Bihar,Patna,Patna Bazaar,Rice,Standard,2355.00,2783.00,2780.00,2022,7,July,Kharif,428.00,0.99,Normal,3493.108757,-713.11
4/5/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Standard,5764.00,6311.00,6061.00,2021,4,April,Summer,547.00,0.54,High,5789.811921,271.19
9/2/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Hybrid,5444.00,6326.00,6257.00,2021,9,September,Kharif,882.00,0.92,High,4476.642473,1780.36
2/3/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Local,1242.00,1420.00,1331.00,2024,2,February,Summer,178.00,0.5,Normal,1970.373775,-639.37
6/3/2021,Punjab,Ludhiana,Ludhiana Market,Maize,Standard,2105.00,2615.00,2404.00,2021,6,June,Kharif,510.00,0.59,Normal,1970.373775,433.63
12/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Hybrid,4020.00,4596.00,4308.00,2024,12,December,Rabi,576.00,0.5,High,4476.642473,-168.64
4/10/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Standard,3791.00,4716.00,4254.00,2023,4,April,Summer,925.00,0.5,High,4476.642473,-222.64
4/26/2022,Punjab,Ludhiana,Ludhiana Market,Cotton,Premium,6888.00,7872.00,7032.00,2022,4,April,Summer,984.00,0.15,High,5789.811921,1242.19
5/7/2022,Maharashtra,Pune,APMC Pune,Maize,Hybrid,2259.00,2793.00,2526.00,2022,5,May,Summer,534.00,0.5,Normal,1970.373775,555.63
10/7/2019,Punjab,Ludhiana,Ludhiana Market,Potato,Grade A,1512.00,1864.00,1828.00,2019,10,October,Rabi,352.00,0.9,Normal,1290.850866,537.15
11/2/2020,Karnataka,Mysuru,Mysuru Yard,Tomato,Grade A,2969.00,3082.00,2974.00,2020,11,November,Rabi,113.00,0.04,Normal,2353.777929,620.22
3/27/2018,Rajasthan,Jaipur,Jaipur Mandi,Rice,Premium,2268.00,2977.00,2671.00,2018,3,March,Summer,709.00,0.57,Normal,3493.108757,-822.11
8/7/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Faq,1327.00,1505.00,1480.00,2020,8,August,Kharif,178.00,0.86,Normal,1970.373775,-490.37
10/19/2021,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Premium,1781.00,2797.00,2289.00,2021,10,October,Rabi,1016.00,0.5,Normal,2353.777929,-64.78
9/2/2023,Punjab,Ludhiana,Ludhiana Market,Maize,Faq,1488.00,1787.00,1769.00,2023,9,September,Kharif,299.00,0.94,Normal,1970.373775,-201.37
9/15/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Hybrid,1145.00,1275.00,1210.00,2022,9,September,Kharif,130.00,0.5,Normal,1290.850866,-80.85
1/12/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Standard,2671.00,2807.00,2689.00,2022,1,January,Rabi,136.00,0.13,Normal,3493.108757,-804.11
8/26/2020,Punjab,Ludhiana,Ludhiana Market,Wheat,Premium,1647.00,1778.00,1770.00,2020,8,August,Kharif,131.00,0.94,Normal,2364.839335,-594.84
4/3/2023,West Bengal,Kolkata,Kolkata Market,Tomato,Faq,1490.00,1881.00,1686.00,2023,4,April,Summer,391.00,0.5,Normal,2353.777929,-667.78
6/8/2018,Karnataka,Mysuru,Mysuru Yard,Maize,Unknown,1856.00,2180.00,2018.00,2018,6,June,Kharif,324.00,0.5,Normal,1970.373775,47.63
7/18/2022,Punjab,Ludhiana,Ludhiana Market,Maize,Faq,2304.00,2560.00,2432.00,2022,7,July,Kharif,256.00,0.5,Normal,1970.373775,461.63
7/7/2025,Punjab,Ludhiana,Ludhiana Market,Onion,Grade A,2463.00,2896.00,2801.00,2025,7,July,Kharif,433.00,0.78,Normal,2967.977922,-166.98
10/7/2024,West Bengal,Kolkata,Kolkata Market,Potato,Unknown,1054.00,1242.00,1159.00,2024,10,October,Rabi,188.00,0.56,Normal,1290.850866,-131.85
9/9/2021,Punjab,Ludhiana,Ludhiana Market,Potato,Local,1436.00,1907.00,1715.00,2021,9,September,Kharif,471.00,0.59,Normal,1290.850866,424.15
4/6/2021,Punjab,Ludhiana,Ludhiana Market,Maize,Hybrid,1904.00,2067.00,1986.00,2021,4,April,Summer,163.00,0.5,Normal,1970.373775,15.63
2/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Grade A,765.00,1129.00,1084.00,2024,2,February,Summer,364.00,0.88,Normal,1290.850866,-206.85
4/7/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Unknown,1887.00,2225.00,2111.00,2019,4,April,Summer,338.00,0.66,Normal,1970.373775,140.63
12/8/2018,Punjab,Ludhiana,Ludhiana Market,Maize,Standard,1773.00,2311.00,2200.00,2018,12,December,Rabi,538.00,0.79,Normal,1970.373775,229.63
6/4/2020,West Bengal,Kolkata,Kolkata Market,Soyabean,Faq,3723.00,3850.00,3825.00,2020,6,June,Kharif,127.00,0.8,High,4476.642473,-651.64
6/10/2022,Maharashtra,Pune,APMC Pune,Rice,Standard,3489.00,3986.00,3650.00,2022,6,June,Kharif,497.00,0.32,High,3493.108757,156.89
4/8/2026,Karnataka,Mysuru,Mysuru Yard,Cotton,Local,4317.00,5112.00,4631.00,2026,4,April,Summer,795.00,0.39,High,5789.811921,-1158.81
9/12/2020,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,3101.00,3473.00,3450.00,2020,9,September,Kharif,372.00,0.94,High,4476.642473,-1026.64
6/6/2019,West Bengal,Kolkata,Kolkata Market,Tomato,Premium,565.00,1249.00,569.00,2019,6,June,Kharif,684.00,0.01,Normal,2353.777929,-1784.78
12/29/2018,Maharashtra,Pune,APMC Pune,Onion,Faq,3680.00,4047.00,3864.00,2018,12,December,Rabi,367.00,0.5,High,2967.977922,896.02
5/11/2019,Karnataka,Mysuru,Mysuru Yard,Maize,Grade A,1672.00,2037.00,1773.00,2019,5,May,Summer,365.00,0.28,Normal,1970.373775,-197.37
12/1/2022,Maharashtra,Pune,APMC Pune,Soyabean,Hybrid,5306.00,6055.00,5443.00,2022,12,December,Rabi,749.00,0.18,High,4476.642473,966.36
7/2/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Grade A,1593.00,2414.00,2327.00,2021,7,July,Kharif,821.00,0.89,Normal,2353.777929,-26.78
6/8/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Faq,5011.00,5236.00,5032.00,2022,6,June,Kharif,225.00,0.09,High,4476.642473,555.36
3/9/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Local,5817.00,6160.00,6138.00,2023,3,March,Summer,343.00,0.94,High,5789.811921,348.19
12/5/2025,West Bengal,Kolkata,Kolkata Market,Potato,Unknown,1730.00,1999.00,1865.00,2025,12,December,Rabi,269.00,0.5,Normal,1290.850866,574.15
5/8/2018,Punjab,Ludhiana,Ludhiana Market,Cotton,Local,5893.00,6848.00,6371.00,2018,5,May,Summer,955.00,0.5,High,5789.811921,581.19
11/6/2020,Karnataka,Mysuru,Mysuru Yard,Soyabean,Premium,3777.00,3903.00,3796.00,2020,11,November,Rabi,126.00,0.15,High,4476.642473,-680.64
2/7/2023,Karnataka,Mysuru,Mysuru Yard,Soyabean,Local,3035.00,3313.00,3174.00,2023,2,February,Summer,278.00,0.5,Normal,4476.642473,-1302.64
3/6/2024,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Hybrid,5750.00,6095.00,6094.00,2024,3,March,Summer,345.00,1,High,5789.811921,304.19
9/29/2020,Karnataka,Mysuru,Mysuru Yard,Onion,Local,1244.00,2139.00,1394.00,2020,9,September,Kharif,895.00,0.17,Normal,2967.977922,-1573.98
10/3/2021,West Bengal,Kolkata,Kolkata Market,Rice,Faq,3955.00,4784.00,4584.00,2021,10,October,Rabi,829.00,0.76,High,3493.108757,1090.89
9/11/2020,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Grade A,4995.00,5523.00,5259.00,2020,9,September,Kharif,528.00,0.5,High,5789.811921,-530.81
1/4/2024,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Unknown,2636.00,3013.00,2886.00,2024,1,January,Rabi,377.00,0.66,Normal,2364.839335,521.16
1/7/2021,Bihar,Patna,Patna Bazaar,Rice,Premium,2182.00,2476.00,2329.00,2021,1,January,Rabi,294.00,0.5,Normal,3493.108757,-1164.11
9/5/2022,Maharashtra,Pune,APMC Pune,Onion,Grade A,3090.00,3416.00,3253.00,2022,9,September,Kharif,326.00,0.5,High,2967.977922,285.02
11/4/2025,Punjab,Ludhiana,Ludhiana Market,Potato,Unknown,1062.00,1445.00,1122.00,2025,11,November,Rabi,383.00,0.16,Normal,1290.850866,-168.85
9/15/2023,Punjab,Ludhiana,Ludhiana Market,Onion,Standard,2055.00,2593.00,2487.00,2023,9,September,Kharif,538.00,0.8,Normal,2967.977922,-480.98
5/12/2019,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Unknown,2238.00,2351.00,2332.00,2019,5,May,Summer,113.00,0.83,Normal,2364.839335,-32.84
9/8/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Hybrid,3946.00,5025.00,4933.00,2020,9,September,Kharif,1079.00,0.91,High,2967.977922,1965.02
1/19/2021,Maharashtra,Pune,APMC Pune,Onion,Hybrid,3937.00,4699.00,4318.00,2021,1,January,Rabi,762.00,0.5,High,2967.977922,1350.02
9/20/2024,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Unknown,1762.00,1894.00,1828.00,2024,9,September,Kharif,132.00,0.5,Normal,2364.839335,-536.84
1/7/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Unknown,2102.00,2514.00,2157.00,2023,1,January,Rabi,412.00,0.13,Normal,2364.839335,-207.84
3/8/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Grade A,1501.00,1664.00,1656.00,2019,3,March,Summer,163.00,0.95,Normal,1970.373775,-314.37
10/12/2020,Maharashtra,Pune,APMC Pune,Soyabean,Standard,3839.00,4474.00,4157.00,2020,10,October,Rabi,635.00,0.5,High,4476.642473,-319.64
6/8/2021,Punjab,Ludhiana,Ludhiana Market,Tomato,Local,2474.00,2888.00,2542.00,2021,6,June,Kharif,414.00,0.16,Normal,2353.777929,188.22
7/10/2020,Karnataka,Mysuru,Mysuru Yard,Wheat,Premium,2683.00,3047.00,2865.00,2020,7,July,Kharif,364.00,0.5,Normal,2364.839335,500.16
11/5/2025,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Grade A,4383.00,4688.00,4536.00,2025,11,November,Rabi,305.00,0.5,High,5789.811921,-1253.81
6/10/2020,Maharashtra,Pune,APMC Pune,Maize,Unknown,1680.00,1927.00,1804.00,2020,6,June,Kharif,247.00,0.5,Normal,1970.373775,-166.37
4/2/2026,West Bengal,Kolkata,Kolkata Market,Tomato,Premium,1175.00,2238.00,1338.00,2026,4,April,Summer,1063.00,0.15,Normal,2353.777929,-1015.78
8/5/2019,Bihar,Patna,Patna Bazaar,Tomato,Unknown,835.00,1779.00,1307.00,2019,8,August,Kharif,944.00,0.5,Normal,2353.777929,-1046.78
4/5/2022,West Bengal,Kolkata,Kolkata Market,Rice,Premium,2970.00,3888.00,3075.00,2022,4,April,Summer,918.00,0.11,Normal,3493.108757,-418.11
6/9/2023,West Bengal,Kolkata,Kolkata Market,Maize,Grade A,2031.00,2279.00,2213.00,2023,6,June,Kharif,248.00,0.73,Normal,1970.373775,242.63
5/2/2022,Maharashtra,Pune,APMC Pune,Cotton,Premium,5439.00,5813.00,5626.00,2022,5,May,Summer,374.00,0.5,High,5789.811921,-163.81
1/4/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Faq,1767.00,2116.00,1827.00,2018,1,January,Rabi,349.00,0.17,Normal,1290.850866,536.15
12/3/2023,Bihar,Patna,Patna Bazaar,Rice,Standard,2442.00,3015.00,2729.00,2023,12,December,Rabi,573.00,0.5,Normal,3493.108757,-764.11
2/7/2023,Maharashtra,Pune,APMC Pune,Soyabean,Standard,4566.00,4879.00,4723.00,2023,2,February,Summer,313.00,0.5,High,4476.642473,246.36
4/6/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Standard,3541.00,3922.00,3732.00,2020,4,April,Summer,381.00,0.5,High,3493.108757,238.89
4/3/2021,Rajasthan,Jaipur,Jaipur Mandi,Rice,Faq,4196.00,4562.00,4433.00,2021,4,April,Summer,366.00,0.65,High,3493.108757,939.89
4/8/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Grade A,1774.00,2085.00,1930.00,2021,4,April,Summer,311.00,0.5,Normal,2364.839335,-434.84
4/8/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Local,1946.00,2363.00,2155.00,2022,4,April,Summer,417.00,0.5,Normal,1970.373775,184.63
2/7/2025,Rajasthan,Jaipur,Jaipur Mandi,Potato,Grade A,1746.00,2334.00,1873.00,2025,2,February,Summer,588.00,0.22,Normal,1290.850866,582.15
3/4/2026,Karnataka,Mysuru,Mysuru Yard,Cotton,Local,4787.00,5055.00,4921.00,2026,3,March,Summer,268.00,0.5,High,5789.811921,-868.81
6/10/2018,West Bengal,Kolkata,Kolkata Market,Rice,Hybrid,3032.00,3496.00,3075.00,2018,6,June,Kharif,464.00,0.09,Normal,3493.108757,-418.11
4/6/2024,Punjab,Ludhiana,Ludhiana Market,Soyabean,Unknown,3733.00,4330.00,4012.00,2024,4,April,Summer,597.00,0.47,High,4476.642473,-464.64
1/7/2026,Punjab,Ludhiana,Ludhiana Market,Potato,Hybrid,1488.00,1992.00,1740.00,2026,1,January,Rabi,504.00,0.5,Normal,1290.850866,449.15
5/6/2024,Maharashtra,Pune,APMC Pune,Potato,Local,1541.00,1840.00,1678.00,2024,5,May,Summer,299.00,0.46,Normal,1290.850866,387.15
1/6/2024,West Bengal,Kolkata,Kolkata Market,Soyabean,Unknown,5055.00,5719.00,5490.00,2024,1,January,Rabi,664.00,0.66,High,4476.642473,1013.36
4/11/2020,Punjab,Ludhiana,Ludhiana Market,Tomato,Grade A,2144.00,2791.00,2643.00,2020,4,April,Summer,647.00,0.77,Normal,2353.777929,289.22
11/11/2022,West Bengal,Kolkata,Kolkata Market,Cotton,Faq,6357.00,7208.00,6568.00,2022,11,November,Rabi,851.00,0.25,High,5789.811921,778.19
10/5/2021,Karnataka,Mysuru,Mysuru Yard,Cotton,Standard,6946.00,7213.00,7122.00,2021,10,October,Rabi,267.00,0.66,High,5789.811921,1332.19
1/12/2024,Maharashtra,Pune,APMC Pune,Rice,Standard,2043.00,2308.00,2077.00,2024,1,January,Rabi,265.00,0.13,Normal,3493.108757,-1416.11
1/9/2021,Rajasthan,Jaipur,Jaipur Mandi,Maize,Premium,2289.00,2712.00,2407.00,2021,1,January,Rabi,423.00,0.28,Normal,1970.373775,436.63
1/8/2024,West Bengal,Kolkata,Kolkata Market,Onion,Local,1764.00,1957.00,1786.00,2024,1,January,Rabi,193.00,0.11,Normal,2967.977922,-1181.98
10/3/2019,Karnataka,Mysuru,Mysuru Yard,Onion,Hybrid,4410.00,5578.00,4994.00,2019,10,October,Rabi,1168.00,0.5,High,2967.977922,2026.02
